4,3,18,12,16,12,23,12,22,3,11,14,17,9,22,6,0,7,0,3,22,14,10,23,21,9,21,21,22,4,15,5,13,8,18,12,3,8,17,3,18,19,11,8,16,15,15,22,10,0,1,5,4,3,16,4,23,13,20,3,22,5,10,6,8,7,19,18,5,4,0,7,8,19,5,17,5,5,1,18,18,14,11,17,17,12,21,12,0,10,14,15,21,22,2,22,22,19,16,22,21,13,23,10,12,14,3,1,4,3,12,16,0,4,22,18,13,21,15,12,4,2,2,21,13,2,14,0,16,16,11,3,17,11,7,22,0,9,9,2,2,4,3,9,22,15,2,22,0,15
5,4,19,13,17,13,0,13,23,4,12,15,18,10,23,7,1,8,1,4,23,15,11,0,22,10,22,22,23,5,16,6,14,9,19,13,4,9,18,4,19,20,12,9,17,16,16,23,11,1,2,6,5,4,17,5,0,14,21,4,23,6,11,7,9,8,20,19,6,5,1,8,9,20,6,18,6,6,2,19,19,15,12,18,18,13,22,13,1,11,15,16,22,23,3,23,23,20,17,23,22,14,0,11,13,15,4,2,5,4,13,17,1,5,23,19,14,22,16,13,5,3,3,22,14,3,15,1,17,17,12,4,18,12,8,23,1,10,10,3,3,5,4,10,23,16,3,23,1,16
6,5,20,14,18,14,1,14,0,5,13,16,19,11,0,8,2,9,2,5,0,16,12,1,23,11,23,23,0,6,17,7,15,10,20,14,5,10,19,5,20,21,13,10,18,17,17,0,12,2,3,7,6,5,18,6,1,15,22,5,0,7,12,8,10,9,21,20,7,6,2,9,10,21,7,19,7,7,3,20,20,16,13,19,19,14,23,14,2,12,16,17,23,0,4,0,0,21,18,0,23,15,1,12,14,16,5,3,6,5,14,18,2,6,0,20,15,23,17,14,6,4,4,23,15,4,16,2,18,18,13,5,19,13,9,0,2,11,11,4,4,6,5,11,0,17,4,0,2,17
7,6,21,15,19,15,2,15,1,6,14,17,20,12,1,9,3,10,3,6,1,17,13,2,0,12,0,0,1,7,18,8,16,11,21,15,6,11,20,6,21,22,14,11,19,18,18,1,13,3,4,8,7,6,19,7,2,16,23,6,1,8,13,9,11,10,22,21,8,7,3,10,11,22,8,20,8,8,4,21,21,17,14,20,20,15,0,15,3,13,17,18,0,1,5,1,1,22,19,1,0,16,2,13,15,17,6,4,7,6,15,19,3,7,1,21,16,0,18,15,7,5,5,0,16,5,17,3,19,19,14,6,20,14,10,1,3,12,12,5,5,7,6,12,1,18,5,1,3,18
8,7,22,16,20,16,3,16,2,7,15,18,21,13,2,10,4,11,4,7,2,18,14,3,1,13,1,1,2,8,19,9,17,12,22,16,7,12,21,7,22,23,15,12,20,19,19,2,14,4,5,9,8,7,20,8,3,17,0,7,2,9,14,10,12,11,23,22,9,8,4,11,12,23,9,21,9,9,5,22,22,18,15,21,21,16,1,16,4,14,18,19,1,2,6,2,2,23,20,2,1,17,3,14,16,18,7,5,8,7,16,20,4,8,2,22,17,1,19,16,8,6,6,1,17,6,18,4,20,20,15,7,21,15,11,2,4,13,13,6,6,8,7,13,2,19,6,2,4,19
9,8,23,17,21,17,4,17,3,8,16,19,22,14,3,11,5,12,5,8,3,19,15,4,2,14,2,2,3,9,20,10,18,13,23,17,8,13,22,8,23,0,16,13,21,20,20,3,15,5,6,10,9,8,21,9,4,18,1,8,3,10,15,11,13,12,0,23,10,9,5,12,13,0,10,22,10,10,6,23,23,19,16,22,22,17,2,17,5,15,19,20,2,3,7,3,3,0,21,3,2,18,4,15,17,19,8,6,9,8,17,21,5,9,3,23,18,2,20,17,9,7,7,2,18,7,19,5,21,21,16,8,22,16,12,3,5,14,14,7,7,9,8,14,3,20,7,3,5,20
10,9,0,18,22,18,5,18,4,9,17,20,23,15,4,12,6,13,6,9,4,20,16,5,3,15,3,3,4,10,21,11,19,14,0,18,9,14,23,9,0,1,17,14,22,21,21,4,16,6,7,11,10,9,22,10,5,19,2,9,4,11,16,12,14,13,1,0,11,10,6,13,14,1,11,23,11,11,7,0,0,20,17,23,23,18,3,18,6,16,20,21,3,4,8,4,4,1,22,4,3,19,5,16,18,20,9,7,10,9,18,22,6,10,4,0,19,3,21,18,10,8,8,3,19,8,20,6,22,22,17,9,23,17,13,4,6,15,15,8,8,10,9,15,4,21,8,4,6,21
11,10,1,19,23,19,6,19,5,10,18,21,0,16,5,13,7,14,7,10,5,21,17,6,4,16,4,4,5,11,22,12,20,15,1,19,10,15,0,10,1,2,18,15,23,22,22,5,17,7,8,12,11,10,23,11,6,20,3,10,5,12,17,13,15,14,2,1,12,11,7,14,15,2,12,0,12,12,8,1,1,21,18,0,0,19,4,19,7,17,21,22,4,5,9,5,5,2,23,5,4,20,6,17,19,21,10,8,11,10,19,23,7,11,5,1,20,4,22,19,11,9,9,4,20,9,21,7,23,23,18,10,0,18,14,5,7,16,16,9,9,11,10,16,5,22,9,5,7,22
12,11,2,20,0,20,7,20,6,11,19,22,1,17,6,14,8,15,8,11,6,22,18,7,5,17,5,5,6,12,23,13,21,16,2,20,11,16,1,11,2,3,19,16,0,23,23,6,18,8,9,13,12,11,0,12,7,21,4,11,6,13,18,14,16,15,3,2,13,12,8,15,16,3,13,1,13,13,9,2,2,22,19,1,1,20,5,20,8,18,22,23,5,6,10,6,6,3,0,6,5,21,7,18,20,22,11,9,12,11,20,0,8,12,6,2,21,5,23,20,12,10,10,5,21,10,22,8,0,0,19,11,1,19,15,6,8,17,17,10,10,12,11,17,6,23,10,6,8,23
13,12,3,21,1,21,8,21,7,12,20,23,2,18,7,15,9,16,9,12,7,23,19,8,6,18,6,6,7,13,0,14,22,17,3,21,12,17,2,12,3,4,20,17,1,0,0,7,19,9,10,14,13,12,1,13,8,22,5,12,7,14,19,15,17,16,4,3,14,13,9,16,17,4,14,2,14,14,10,3,3,23,20,2,2,21,6,21,9,19,23,0,6,7,11,7,7,4,1,7,6,22,8,19,21,23,12,10,13,12,21,1,9,13,7,3,22,6,0,21,13,11,11,6,22,11,23,9,1,1,20,12,2,20,16,7,9,18,18,11,11,13,12,18,7,0,11,7,9,0
