12,15,5,18,9,3,12,7,15,11,11,6,21,1,18,3,0,10,5,14,17,20,3,9,20,2,8,16,2,22,14,8,9,8,22,5,12,10,2,12,20,8,10,5,7,21,3,16,0,19,7,8,14,19,12,21,18,9,2,19,18,20,3,22,15,8,22,14,5,14,12,4,18,5,2,12,8,10,15,14,9,14,11,12,6,21,1,22,23,23,8,18,10,11,5,10,4,1,23,23,22,3,15,8,0,2,19,2,15,14,3,21,20,23,3,6,13,3,0,22,17,15,2,3,8,15,2,8,3,7,17,19,10,15,7,12,5,16,22,13,4,12,13,0,17,9,21,19,6,7
13,16,6,19,10,4,13,8,16,12,12,7,22,2,19,4,1,11,6,15,18,21,4,10,21,3,9,17,3,23,15,9,10,9,23,6,13,11,3,13,21,9,11,6,8,22,4,17,1,20,8,9,15,20,13,22,19,10,3,20,19,21,4,23,16,9,23,15,6,15,13,5,19,6,3,13,9,11,16,15,10,15,12,13,7,22,2,23,0,0,9,19,11,12,6,11,5,2,0,0,23,4,16,9,1,3,20,3,16,15,4,22,21,0,4,7,14,4,1,23,18,16,3,4,9,16,3,9,4,8,18,20,11,16,8,13,6,17,23,14,5,13,14,1,18,10,22,20,7,8
14,17,7,20,11,5,14,9,17,13,13,8,23,3,20,5,2,12,7,16,19,22,5,11,22,4,10,18,4,0,16,10,11,10,0,7,14,12,4,14,22,10,12,7,9,23,5,18,2,21,9,10,16,21,14,23,20,11,4,21,20,22,5,0,17,10,0,16,7,16,14,6,20,7,4,14,10,12,17,16,11,16,13,14,8,23,3,0,1,1,10,20,12,13,7,12,6,3,1,1,0,5,17,10,2,4,21,4,17,16,5,23,22,1,5,8,15,5,2,0,19,17,4,5,10,17,4,10,5,9,19,21,12,17,9,14,7,18,0,15,6,14,15,2,19,11,23,21,8,9
15,18,8,21,12,6,15,10,18,14,14,9,0,4,21,6,3,13,8,17,20,23,6,12,23,5,11,19,5,1,17,11,12,11,1,8,15,13,5,15,23,11,13,8,10,0,6,19,3,22,10,11,17,22,15,0,21,12,5,22,21,23,6,1,18,11,1,17,8,17,15,7,21,8,5,15,11,13,18,17,12,17,14,15,9,0,4,1,2,2,11,21,13,14,8,13,7,4,2,2,1,6,18,11,3,5,22,5,18,17,6,0,23,2,6,9,16,6,3,1,20,18,5,6,11,18,5,11,6,10,20,22,13,18,10,15,8,19,1,16,7,15,16,3,20,12,0,22,9,10
16,19,9,22,13,7,16,11,19,15,15,10,1,5,22,7,4,14,9,18,21,0,7,13,0,6,12,20,6,2,18,12,13,12,2,9,16,14,6,16,0,12,14,9,11,1,7,20,4,23,11,12,18,23,16,1,22,13,6,23,22,0,7,2,19,12,2,18,9,18,16,8,22,9,6,16,12,14,19,18,13,18,15,16,10,1,5,2,3,3,12,22,14,15,9,14,8,5,3,3,2,7,19,12,4,6,23,6,19,18,7,1,0,3,7,10,17,7,4,2,21,19,6,7,12,19,6,12,7,11,21,23,14,19,11,16,9,20,2,17,8,16,17,4,21,13,1,23,10,11
17,20,10,23,14,8,17,12,20,16,16,11,2,6,23,8,5,15,10,19,22,1,8,14,1,7,13,21,7,3,19,13,14,13,3,10,17,15,7,17,1,13,15,10,12,2,8,21,5,0,12,13,19,0,17,2,23,14,7,0,23,1,8,3,20,13,3,19,10,19,17,9,23,10,7,17,13,15,20,19,14,19,16,17,11,2,6,3,4,4,13,23,15,16,10,15,9,6,4,4,3,8,20,13,5,7,0,7,20,19,8,2,1,4,8,11,18,8,5,3,22,20,7,8,13,20,7,13,8,12,22,0,15,20,12,17,10,21,3,18,9,17,18,5,22,14,2,0,11,12
18,21,11,0,15,9,18,13,21,17,17,12,3,7,0,9,6,16,11,20,23,2,9,15,2,8,14,22,8,4,20,14,15,14,4,11,18,16,8,18,2,14,16,11,13,3,9,22,6,1,13,14,20,1,18,3,0,15,8,1,0,2,9,4,21,14,4,20,11,20,18,10,0,11,8,18,14,16,21,20,15,20,17,18,12,3,7,4,5,5,14,0,16,17,11,16,10,7,5,5,4,9,21,14,6,8,1,8,21,20,9,3,2,5,9,12,19,9,6,4,23,21,8,9,14,21,8,14,9,13,23,1,16,21,13,18,11,22,4,19,10,18,19,6,23,15,3,1,12,13
19,22,12,1,16,10,19,14,22,18,18,13,4,8,1,10,7,17,12,21,0,3,10,16,3,9,15,23,9,5,21,15,16,15,5,12,19,17,9,19,3,15,17,12,14,4,10,23,7,2,14,15,21,2,19,4,1,16,9,2,1,3,10,5,22,15,5,21,12,21,19,11,1,12,9,19,15,17,22,21,16,21,18,19,13,4,8,5,6,6,15,1,17,18,12,17,11,8,6,6,5,10,22,15,7,9,2,9,22,21,10,4,3,6,10,13,20,10,7,5,0,22,9,10,15,22,9,15,10,14,0,2,17,22,14,19,12,23,5,20,11,19,20,7,0,16,4,2,13,14
20,23,13,2,17,11,20,15,23,19,19,14,5,9,2,11,8,18,13,22,1,4,11,17,4,10,16,0,10,6,22,16,17,16,6,13,20,18,10,20,4,16,18,13,15,5,11,0,8,3,15,16,22,3,20,5,2,17,10,3,2,4,11,6,23,16,6,22,13,22,20,12,2,13,10,20,16,18,23,22,17,22,19,20,14,5,9,6,7,7,16,2,18,19,13,18,12,9,7,7,6,11,23,16,8,10,3,10,23,22,11,5,4,7,11,14,21,11,8,6,1,23,10,11,16,23,10,16,11,15,1,3,18,23,15,20,13,0,6,21,12,20,21,8,1,17,5,3,14,15
21,0,14,3,18,12,21,16,0,20,20,15,6,10,3,12,9,19,14,23,2,5,12,18,5,11,17,1,11,7,23,17,18,17,7,14,21,19,11,21,5,17,19,14,16,6,12,1,9,4,16,17,23,4,21,6,3,18,11,4,3,5,12,7,0,17,7,23,14,23,21,13,3,14,11,21,17,19,0,23,18,23,20,21,15,6,10,7,8,8,17,3,19,20,14,19,13,10,8,8,7,12,0,17,9,11,4,11,0,23,12,6,5,8,12,15,22,12,9,7,2,0,11,12,17,0,11,17,12,16,2,4,19,0,16,21,14,1,7,22,13,21,22,9,2,18,6,4,15,16
