22,17,5,12,17,12,22,22,22,18,7,17,0,7,10,5,5,5,8,7,13,16,20,13,8,2,16,10,17,23,18,23,7,19,22,3,17,23,16,15,22,14,18,2,17,17,18,5,23,21,16,4,14,12,8,13,9,19,12,12,10,1,9,15,12,1,18,8,16,5,11,20,18,10,10,0,14,21,10,16,18,14,18,10,0,18,9,3,4,18,14,13,13,3,18,21,13,9,5,23,21,13,10,2,18,15,14,20,11,6,20,9,14,19,11,16,7,5,4,2,17,12,1,22,23,0,17,19,18,13,22,1,8,6,13,7,7,6,18,4,2,19,10,0,22,3,5,12,13,15
23,18,6,13,18,13,23,23,23,19,8,18,1,8,11,6,6,6,9,8,14,17,21,14,9,3,17,11,18,0,19,0,8,20,23,4,18,0,17,16,23,15,19,3,18,18,19,6,0,22,17,5,15,13,9,14,10,20,13,13,11,2,10,16,13,2,19,9,17,6,12,21,19,11,11,1,15,22,11,17,19,15,19,11,1,19,10,4,5,19,15,14,14,4,19,22,14,10,6,0,22,14,11,3,19,16,15,21,12,7,21,10,15,20,12,17,8,6,5,3,18,13,2,23,0,1,18,20,19,14,23,2,9,7,14,8,8,7,19,5,3,20,11,1,23,4,6,13,14,16
0,19,7,14,19,14,0,0,0,20,9,19,2,9,12,7,7,7,10,9,15,18,22,15,10,4,18,12,19,1,20,1,9,21,0,5,19,1,18,17,0,16,20,4,19,19,20,7,1,23,18,6,16,14,10,15,11,21,14,14,12,3,11,17,14,3,20,10,18,7,13,22,20,12,12,2,16,23,12,18,20,16,20,12,2,20,11,5,6,20,16,15,15,5,20,23,15,11,7,1,23,15,12,4,20,17,16,22,13,8,22,11,16,21,13,18,9,7,6,4,19,14,3,0,1,2,19,21,20,15,0,3,10,8,15,9,9,8,20,6,4,21,12,2,0,5,7,14,15,17
1,20,8,15,20,15,1,1,1,21,10,20,3,10,13,8,8,8,11,10,16,19,23,16,11,5,19,13,20,2,21,2,10,22,1,6,20,2,19,18,1,17,21,5,20,20,21,8,2,0,19,7,17,15,11,16,12,22,15,15,13,4,12,18,15,4,21,11,19,8,14,23,21,13,13,3,17,0,13,19,21,17,21,13,3,21,12,6,7,21,17,16,16,6,21,0,16,12,8,2,0,16,13,5,21,18,17,23,14,9,23,12,17,22,14,19,10,8,7,5,20,15,4,1,2,3,20,22,21,16,1,4,11,9,16,10,10,9,21,7,5,22,13,3,1,6,8,15,16,18
2,21,9,16,21,16,2,2,2,22,11,21,4,11,14,9,9,9,12,11,17,20,0,17,12,6,20,14,21,3,22,3,11,23,2,7,21,3,20,19,2,18,22,6,21,21,22,9,3,1,20,8,18,16,12,17,13,23,16,16,14,5,13,19,16,5,22,12,20,9,15,0,22,14,14,4,18,1,14,20,22,18,22,14,4,22,13,7,8,22,18,17,17,7,22,1,17,13,9,3,1,17,14,6,22,19,18,0,15,10,0,13,18,23,15,20,11,9,8,6,21,16,5,2,3,4,21,23,22,17,2,5,12,10,17,11,11,10,22,8,6,23,14,4,2,7,9,16,17,19
3,22,10,17,22,17,3,3,3,23,12,22,5,12,15,10,10,10,13,12,18,21,1,18,13,7,21,15,22,4,23,4,12,0,3,8,22,4,21,20,3,19,23,7,22,22,23,10,4,2,21,9,19,17,13,18,14,0,17,17,15,6,14,20,17,6,23,13,21,10,16,1,23,15,15,5,19,2,15,21,23,19,23,15,5,23,14,8,9,23,19,18,18,8,23,2,18,14,10,4,2,18,15,7,23,20,19,1,16,11,1,14,19,0,16,21,12,10,9,7,22,17,6,3,4,5,22,0,23,18,3,6,13,11,18,12,12,11,23,9,7,0,15,5,3,8,10,17,18,20
4,23,11,18,23,18,4,4,4,0,13,23,6,13,16,11,11,11,14,13,19,22,2,19,14,8,22,16,23,5,0,5,13,1,4,9,23,5,22,21,4,20,0,8,23,23,0,11,5,3,22,10,20,18,14,19,15,1,18,18,16,7,15,21,18,7,0,14,22,11,17,2,0,16,16,6,20,3,16,22,0,20,0,16,6,0,15,9,10,0,20,19,19,9,0,3,19,15,11,5,3,19,16,8,0,21,20,2,17,12,2,15,20,1,17,22,13,11,10,8,23,18,7,4,5,6,23,1,0,19,4,7,14,12,19,13,13,12,0,10,8,1,16,6,4,9,11,18,19,21
5,0,12,19,0,19,5,5,5,1,14,0,7,14,17,12,12,12,15,14,20,23,3,20,15,9,23,17,0,6,1,6,14,2,5,10,0,6,23,22,5,21,1,9,0,0,1,12,6,4,23,11,21,19,15,20,16,2,19,19,17,8,16,22,19,8,1,15,23,12,18,3,1,17,17,7,21,4,17,23,1,21,1,17,7,1,16,10,11,1,21,20,20,10,1,4,20,16,12,6,4,20,17,9,1,22,21,3,18,13,3,16,21,2,18,23,14,12,11,9,0,19,8,5,6,7,0,2,1,20,5,8,15,13,20,14,14,13,1,11,9,2,17,7,5,10,12,19,20,22
6,1,13,20,1,20,6,6,6,2,15,1,8,15,18,13,13,13,16,15,21,0,4,21,16,10,0,18,1,7,2,7,15,3,6,11,1,7,0,23,6,22,2,10,1,1,2,13,7,5,0,12,22,20,16,21,17,3,20,20,18,9,17,23,20,9,2,16,0,13,19,4,2,18,18,8,22,5,18,0,2,22,2,18,8,2,17,11,12,2,22,21,21,11,2,5,21,17,13,7,5,21,18,10,2,23,22,4,19,14,4,17,22,3,19,0,15,13,12,10,1,20,9,6,7,8,1,3,2,21,6,9,16,14,21,15,15,14,2,12,10,3,18,8,6,11,13,20,21,23
7,2,14,21,2,21,7,7,7,3,16,2,9,16,19,14,14,14,17,16,22,1,5,22,17,11,1,19,2,8,3,8,16,4,7,12,2,8,1,0,7,23,3,11,2,2,3,14,8,6,1,13,23,21,17,22,18,4,21,21,19,10,18,0,21,10,3,17,1,14,20,5,3,19,19,9,23,6,19,1,3,23,3,19,9,3,18,12,13,3,23,22,22,12,3,6,22,18,14,8,6,22,19,11,3,0,23,5,20,15,5,18,23,4,20,1,16,14,13,11,2,21,10,7,8,9,2,4,3,22,7,10,17,15,22,16,16,15,3,13,11,4,19,9,7,12,14,21,22,0
